# Height[km]  Transmittance  Weighting_Function
36.075000        0.992701        0.001204
36.080000        0.992707        0.001203
36.085000        0.992713        0.001202
36.090000        0.992719        0.001202
36.095000        0.992725        0.001201
36.100000        0.992731        0.001200
36.105000        0.992737        0.001199
36.110000        0.992743        0.001198
36.115000        0.992749        0.001197
36.120000        0.992755        0.001196
36.125000        0.992761        0.001196
36.130000        0.992767        0.001195
36.135000        0.992773        0.001194
36.140000        0.992779        0.001193
36.145000        0.992785        0.001192
36.150000        0.992790        0.001191
36.155000        0.992796        0.001191
36.160000        0.992802        0.001190
36.165000        0.992808        0.001189
36.170000        0.992814        0.001188
36.175000        0.992820        0.001187
36.180000        0.992826        0.001186
36.185000        0.992832        0.001186
36.190000        0.992838        0.001185
36.195000        0.992844        0.001184
36.200000        0.992850        0.001183
36.205000        0.992856        0.001182
36.210000        0.992862        0.001181
36.215000        0.992868        0.001181
36.220000        0.992873        0.001180
36.225000        0.992879        0.001179
36.230000        0.992885        0.001178
36.235000        0.992891        0.001177
36.240000        0.992897        0.001176
36.245000        0.992903        0.001175
36.250000        0.992909        0.001175
36.255000        0.992915        0.001174
36.260000        0.992920        0.001173
36.265000        0.992926        0.001172
36.270000        0.992932        0.001171
36.275000        0.992938        0.001171
36.280000        0.992944        0.001170
36.285000        0.992950        0.001169
36.290000        0.992956        0.001168
36.295000        0.992961        0.001167
36.300000        0.992967        0.001166
36.305000        0.992973        0.001166
36.310000        0.992979        0.001165
36.315000        0.992985        0.001164
36.320000        0.992991        0.001163
36.325000        0.992996        0.001162
36.330000        0.993002        0.001161
36.335000        0.993008        0.001161
36.340000        0.993014        0.001160
36.345000        0.993020        0.001159
36.350000        0.993025        0.001158
36.355000        0.993031        0.001157
36.360000        0.993037        0.001156
36.365000        0.993043        0.001156
36.370000        0.993048        0.001155
36.375000        0.993054        0.001154
36.380000        0.993060        0.001153
36.385000        0.993066        0.001152
36.390000        0.993072        0.001152
36.395000        0.993077        0.001151
36.400000        0.993083        0.001150
36.405000        0.993089        0.001149
36.410000        0.993095        0.001148
36.415000        0.993100        0.001148
36.420000        0.993106        0.001147
36.425000        0.993112        0.001146
36.430000        0.993117        0.001145
36.435000        0.993123        0.001144
36.440000        0.993129        0.001143
36.445000        0.993135        0.001143
36.450000        0.993140        0.001142
36.455000        0.993146        0.001141
36.460000        0.993152        0.001140
36.465000        0.993157        0.001139
36.470000        0.993163        0.001139
36.475000        0.993169        0.001138
36.480000        0.993174        0.001137
36.485000        0.993180        0.001136
36.490000        0.993186        0.001135
36.495000        0.993192        0.001135
36.500000        0.993197        0.001134
36.505000        0.993203        0.001133
36.510000        0.993208        0.001132
36.515000        0.993214        0.001131
36.520000        0.993220        0.001131
36.525000        0.993225        0.001130
36.530000        0.993231        0.001129
36.535000        0.993237        0.001128
36.540000        0.993242        0.001127
36.545000        0.993248        0.001127
36.550000        0.993254        0.001126
36.555000        0.993259        0.001125
36.560000        0.993265        0.001124
36.565000        0.993271        0.001123
36.570000        0.993276        0.001123
36.575000        0.993282        0.001122
36.580000        0.993287        0.001121
36.585000        0.993293        0.001120
36.590000        0.993299        0.001119
36.595000        0.993304        0.001119
36.600000        0.993310        0.001118
36.605000        0.993315        0.001117
36.610000        0.993321        0.001116
36.615000        0.993326        0.001115
36.620000        0.993332        0.001115
36.625000        0.993338        0.001114
36.630000        0.993343        0.001113
36.635000        0.993349        0.001112
36.640000        0.993354        0.001112
36.645000        0.993360        0.001111
36.650000        0.993365        0.001110
36.655000        0.993371        0.001109
36.660000        0.993376        0.001108
36.665000        0.993382        0.001108
36.670000        0.993388        0.001107
36.675000        0.993393        0.001106
36.680000        0.993399        0.001105
36.685000        0.993404        0.001104
36.690000        0.993410        0.001104
36.695000        0.993415        0.001103
36.700000        0.993421        0.001102
36.705000        0.993426        0.001101
36.710000        0.993432        0.001101
36.715000        0.993437        0.001100
36.720000        0.993443        0.001099
36.725000        0.993448        0.001098
36.730000        0.993454        0.001097
36.735000        0.993459        0.001097
36.740000        0.993465        0.001096
36.745000        0.993470        0.001095
36.750000        0.993476        0.001094
36.755000        0.993481        0.001094
36.760000        0.993486        0.001093
36.765000        0.993492        0.001092
36.770000        0.993497        0.001091
36.775000        0.993503        0.001090
36.780000        0.993508        0.001090
36.785000        0.993514        0.001089
36.790000        0.993519        0.001088
36.795000        0.993525        0.001087
36.800000        0.993530        0.001087
36.805000        0.993535        0.001086
36.810000        0.993541        0.001085
36.815000        0.993546        0.001084
36.820000        0.993552        0.001084
36.825000        0.993557        0.001083
36.830000        0.993563        0.001082
36.835000        0.993568        0.001081
36.840000        0.993573        0.001080
36.845000        0.993579        0.001080
36.850000        0.993584        0.001079
36.855000        0.993590        0.001078
36.860000        0.993595        0.001077
36.865000        0.993600        0.001077
36.870000        0.993606        0.001076
36.875000        0.993611        0.001075
36.880000        0.993616        0.001074
36.885000        0.993622        0.001074
36.890000        0.993627        0.001073
36.895000        0.993633        0.001072
36.900000        0.993638        0.001071
36.905000        0.993643        0.001071
36.910000        0.993649        0.001070
36.915000        0.993654        0.001069
36.920000        0.993659        0.001068
36.925000        0.993665        0.001067
36.930000        0.993670        0.001067
36.935000        0.993675        0.001066
36.940000        0.993681        0.001065
36.945000        0.993686        0.001064
36.950000        0.993691        0.001064
36.955000        0.993697        0.001063
36.960000        0.993702        0.001062
36.965000        0.993707        0.001061
36.970000        0.993713        0.001061
36.975000        0.993718        0.001060
36.980000        0.993723        0.001059
36.985000        0.993728        0.001058
36.990000        0.993734        0.001058
36.995000        0.993739        0.001057
37.000000        0.993744        0.001056
37.005000        0.993750        0.001055
37.010000        0.993755        0.001055
37.015000        0.993760        0.001054
37.020000        0.993765        0.001053
37.025000        0.993771        0.001052
37.030000        0.993776        0.001052
37.035000        0.993781        0.001051
37.040000        0.993786        0.001050
37.045000        0.993792        0.001049
37.050000        0.993797        0.001049
37.055000        0.993802        0.001048
37.060000        0.993807        0.001047
37.065000        0.993813        0.001047
37.070000        0.993818        0.001046
37.075000        0.993823        0.001045
37.080000        0.993828        0.001044
37.085000        0.993833        0.001044
37.090000        0.993839        0.001043
37.095000        0.993844        0.001042
37.100000        0.993849        0.001041
37.105000        0.993854        0.001041
37.110000        0.993859        0.001040
37.115000        0.993865        0.001039
37.120000        0.993870        0.001038
37.125000        0.993875        0.001038
37.130000        0.993880        0.001037
37.135000        0.993885        0.001036
37.140000        0.993891        0.001035
37.145000        0.993896        0.001035
37.150000        0.993901        0.001034
37.155000        0.993906        0.001033
37.160000        0.993911        0.001033
37.165000        0.993916        0.001032
37.170000        0.993922        0.001031
37.175000        0.993927        0.001030
37.180000        0.993932        0.001030
37.185000        0.993937        0.001029
37.190000        0.993942        0.001028
37.195000        0.993947        0.001027
37.200000        0.993952        0.001027
37.205000        0.993958        0.001026
37.210000        0.993963        0.001025
37.215000        0.993968        0.001024
37.220000        0.993973        0.001024
37.225000        0.993978        0.001023
37.230000        0.993983        0.001022
37.235000        0.993988        0.001022
37.240000        0.993993        0.001021
37.245000        0.993998        0.001020
37.250000        0.994004        0.001019
37.255000        0.994009        0.001019
37.260000        0.994014        0.001018
37.265000        0.994019        0.001017
37.270000        0.994024        0.001017
37.275000        0.994029        0.001016
37.280000        0.994034        0.001015
37.285000        0.994039        0.001014
37.290000        0.994044        0.001014
37.295000        0.994049        0.001013
37.300000        0.994054        0.001012
37.305000        0.994059        0.001011
37.310000        0.994064        0.001011
37.315000        0.994070        0.001010
37.320000        0.994075        0.001009
37.325000        0.994080        0.001009
37.330000        0.994085        0.001008
37.335000        0.994090        0.001007
37.340000        0.994095        0.001006
37.345000        0.994100        0.001006
37.350000        0.994105        0.001005
37.355000        0.994110        0.001004
37.360000        0.994115        0.001004
37.365000        0.994120        0.001003
37.370000        0.994125        0.001002
37.375000        0.994130        0.001001
37.380000        0.994135        0.001001
37.385000        0.994140        0.001000
37.390000        0.994145        0.000999
37.395000        0.994150        0.000999
37.400000        0.994155        0.000998
37.405000        0.994160        0.000997
37.410000        0.994165        0.000997
37.415000        0.994170        0.000996
37.420000        0.994175        0.000995
37.425000        0.994180        0.000994
37.430000        0.994185        0.000994
37.435000        0.994190        0.000993
37.440000        0.994195        0.000992
37.445000        0.994200        0.000992
37.450000        0.994205        0.000991
37.455000        0.994209        0.000990
37.460000        0.994214        0.000989
37.465000        0.994219        0.000989
37.470000        0.994224        0.000988
37.475000        0.994229        0.000987
37.480000        0.994234        0.000987
37.485000        0.994239        0.000986
37.490000        0.994244        0.000985
37.495000        0.994249        0.000985
37.500000        0.994254        0.000984
37.505000        0.994259        0.000983
37.510000        0.994264        0.000983
37.515000        0.994269        0.000982
37.520000        0.994274        0.000981
37.525000        0.994278        0.000980
37.530000        0.994283        0.000980
37.535000        0.994288        0.000979
37.540000        0.994293        0.000978
37.545000        0.994298        0.000978
37.550000        0.994303        0.000977
37.555000        0.994308        0.000976
37.560000        0.994313        0.000976
37.565000        0.994318        0.000975
37.570000        0.994322        0.000974
37.575000        0.994327        0.000973
37.580000        0.994332        0.000973
37.585000        0.994337        0.000972
37.590000        0.994342        0.000971
37.595000        0.994347        0.000971
37.600000        0.994352        0.000970
37.605000        0.994356        0.000969
37.610000        0.994361        0.000969
37.615000        0.994366        0.000968
37.620000        0.994371        0.000967
37.625000        0.994376        0.000967
37.630000        0.994381        0.000966
37.635000        0.994385        0.000965
37.640000        0.994390        0.000965
37.645000        0.994395        0.000964
37.650000        0.994400        0.000963
37.655000        0.994405        0.000962
37.660000        0.994409        0.000962
37.665000        0.994414        0.000961
37.670000        0.994419        0.000960
37.675000        0.994424        0.000960
37.680000        0.994429        0.000959
37.685000        0.994433        0.000958
37.690000        0.994438        0.000958
37.695000        0.994443        0.000957
37.700000        0.994448        0.000956
37.705000        0.994453        0.000956
37.710000        0.994457        0.000955
37.715000        0.994462        0.000954
37.720000        0.994467        0.000954
37.725000        0.994472        0.000953
37.730000        0.994476        0.000952
37.735000        0.994481        0.000952
37.740000        0.994486        0.000951
37.745000        0.994491        0.000950
37.750000        0.994495        0.000950
37.755000        0.994500        0.000949
37.760000        0.994505        0.000948
37.765000        0.994510        0.000948
37.770000        0.994514        0.000947
37.775000        0.994519        0.000946
37.780000        0.994524        0.000946
37.785000        0.994529        0.000945
37.790000        0.994533        0.000944
37.795000        0.994538        0.000944
37.800000        0.994543        0.000943
37.805000        0.994547        0.000942
37.810000        0.994552        0.000942
37.815000        0.994557        0.000941
37.820000        0.994562        0.000940
37.825000        0.994566        0.000940
37.830000        0.994571        0.000939
37.835000        0.994576        0.000938
37.840000        0.994580        0.000938
37.845000        0.994585        0.000937
37.850000        0.994590        0.000936
37.855000        0.994594        0.000936
37.860000        0.994599        0.000935
37.865000        0.994604        0.000934
37.870000        0.994608        0.000934
37.875000        0.994613        0.000933
37.880000        0.994618        0.000932
37.885000        0.994622        0.000932
37.890000        0.994627        0.000931
37.895000        0.994632        0.000930
37.900000        0.994636        0.000930
37.905000        0.994641        0.000929
37.910000        0.994646        0.000928
37.915000        0.994650        0.000928
37.920000        0.994655        0.000927
37.925000        0.994660        0.000926
37.930000        0.994664        0.000926
37.935000        0.994669        0.000925
37.940000        0.994673        0.000924
37.945000        0.994678        0.000924
37.950000        0.994683        0.000923
37.955000        0.994687        0.000922
37.960000        0.994692        0.000922
37.965000        0.994696        0.000921
37.970000        0.994701        0.000920
37.975000        0.994706        0.000920
37.980000        0.994710        0.000919
37.985000        0.994715        0.000918
37.990000        0.994719        0.000918
37.995000        0.994724        0.000917
38.000000        0.994729        0.000917
38.005000        0.994733        0.000916
38.010000        0.994738        0.000915
38.015000        0.994742        0.000915
38.020000        0.994747        0.000914
38.025000        0.994751        0.000913
38.030000        0.994756        0.000913
38.035000        0.994761        0.000912
38.040000        0.994765        0.000911
38.045000        0.994770        0.000911
38.050000        0.994774        0.000910
38.055000        0.994779        0.000909
38.060000        0.994783        0.000909
38.065000        0.994788        0.000908
38.070000        0.994792        0.000907
38.075000        0.994797        0.000907
38.080000        0.994801        0.000906
38.085000        0.994806        0.000906
38.090000        0.994811        0.000905
38.095000        0.994815        0.000904
38.100000        0.994820        0.000904
38.105000        0.994824        0.000903
38.110000        0.994829        0.000902
38.115000        0.994833        0.000902
38.120000        0.994838        0.000901
38.125000        0.994842        0.000900
38.130000        0.994847        0.000900
38.135000        0.994851        0.000899
38.140000        0.994856        0.000898
38.145000        0.994860        0.000898
38.150000        0.994865        0.000897
38.155000        0.994869        0.000897
38.160000        0.994874        0.000896
38.165000        0.994878        0.000895
38.170000        0.994883        0.000895
38.175000        0.994887        0.000894
38.180000        0.994891        0.000893
38.185000        0.994896        0.000893
38.190000        0.994900        0.000892
38.195000        0.994905        0.000891
38.200000        0.994909        0.000891
38.205000        0.994914        0.000890
38.210000        0.994918        0.000890
38.215000        0.994923        0.000889
38.220000        0.994927        0.000888
38.225000        0.994931        0.000888
38.230000        0.994936        0.000887
38.235000        0.994940        0.000886
38.240000        0.994945        0.000886
38.245000        0.994949        0.000885
38.250000        0.994954        0.000885
38.255000        0.994958        0.000884
38.260000        0.994962        0.000883
38.265000        0.994967        0.000883
38.270000        0.994971        0.000882
38.275000        0.994976        0.000881
38.280000        0.994980        0.000881
38.285000        0.994985        0.000880
38.290000        0.994989        0.000880
38.295000        0.994993        0.000879
38.300000        0.994998        0.000878
38.305000        0.995002        0.000878
38.310000        0.995006        0.000877
38.315000        0.995011        0.000876
38.320000        0.995015        0.000876
38.325000        0.995020        0.000875
38.330000        0.995024        0.000875
38.335000        0.995028        0.000874
38.340000        0.995033        0.000873
38.345000        0.995037        0.000873
38.350000        0.995041        0.000872
38.355000        0.995046        0.000871
38.360000        0.995050        0.000871
38.365000        0.995055        0.000870
38.370000        0.995059        0.000870
38.375000        0.995063        0.000869
38.380000        0.995068        0.000868
38.385000        0.995072        0.000868
38.390000        0.995076        0.000867
38.395000        0.995081        0.000867
38.400000        0.995085        0.000866
38.405000        0.995089        0.000865
38.410000        0.995094        0.000865
38.415000        0.995098        0.000864
38.420000        0.995102        0.000863
38.425000        0.995106        0.000863
38.430000        0.995111        0.000862
38.435000        0.995115        0.000862
38.440000        0.995119        0.000861
38.445000        0.995124        0.000860
38.450000        0.995128        0.000860
38.455000        0.995132        0.000859
38.460000        0.995137        0.000859
38.465000        0.995141        0.000858
38.470000        0.995145        0.000857
38.475000        0.995149        0.000857
38.480000        0.995154        0.000856
38.485000        0.995158        0.000856
38.490000        0.995162        0.000855
38.495000        0.995167        0.000854
38.500000        0.995171        0.000854
38.505000        0.995175        0.000853
38.510000        0.995179        0.000852
38.515000        0.995184        0.000852
38.520000        0.995188        0.000851
38.525000        0.995192        0.000851
38.530000        0.995196        0.000850
38.535000        0.995201        0.000849
38.540000        0.995205        0.000849
38.545000        0.995209        0.000848
38.550000        0.995213        0.000848
38.555000        0.995218        0.000847
38.560000        0.995222        0.000846
38.565000        0.995226        0.000846
38.570000        0.995230        0.000845
38.575000        0.995234        0.000845
38.580000        0.995239        0.000844
38.585000        0.995243        0.000843
38.590000        0.995247        0.000843
38.595000        0.995251        0.000842
38.600000        0.995256        0.000842
38.605000        0.995260        0.000841
38.610000        0.995264        0.000840
38.615000        0.995268        0.000840
38.620000        0.995272        0.000839
38.625000        0.995277        0.000839
38.630000        0.995281        0.000838
38.635000        0.995285        0.000837
38.640000        0.995289        0.000837
38.645000        0.995293        0.000836
38.650000        0.995297        0.000836
38.655000        0.995302        0.000835
38.660000        0.995306        0.000835
38.665000        0.995310        0.000834
38.670000        0.995314        0.000833
38.675000        0.995318        0.000833
38.680000        0.995322        0.000832
38.685000        0.995327        0.000832
38.690000        0.995331        0.000831
38.695000        0.995335        0.000830
38.700000        0.995339        0.000830
38.705000        0.995343        0.000829
38.710000        0.995347        0.000829
38.715000        0.995352        0.000828
38.720000        0.995356        0.000827
38.725000        0.995360        0.000827
38.730000        0.995364        0.000826
38.735000        0.995368        0.000826
38.740000        0.995372        0.000825
38.745000        0.995376        0.000825
38.750000        0.995380        0.000824
38.755000        0.995385        0.000823
38.760000        0.995389        0.000823
38.765000        0.995393        0.000822
38.770000        0.995397        0.000822
38.775000        0.995401        0.000821
38.780000        0.995405        0.000820
38.785000        0.995409        0.000820
38.790000        0.995413        0.000819
38.795000        0.995417        0.000819
38.800000        0.995421        0.000818
38.805000        0.995426        0.000818
38.810000        0.995430        0.000817
38.815000        0.995434        0.000816
38.820000        0.995438        0.000816
38.825000        0.995442        0.000815
38.830000        0.995446        0.000815
38.835000        0.995450        0.000814
38.840000        0.995454        0.000813
38.845000        0.995458        0.000813
38.850000        0.995462        0.000812
38.855000        0.995466        0.000812
38.860000        0.995470        0.000811
38.865000        0.995474        0.000811
38.870000        0.995478        0.000810
38.875000        0.995482        0.000809
38.880000        0.995487        0.000809
38.885000        0.995491        0.000808
38.890000        0.995495        0.000808
38.895000        0.995499        0.000807
38.900000        0.995503        0.000807
38.905000        0.995507        0.000806
38.910000        0.995511        0.000805
38.915000        0.995515        0.000805
38.920000        0.995519        0.000804
38.925000        0.995523        0.000804
38.930000        0.995527        0.000803
38.935000        0.995531        0.000803
38.940000        0.995535        0.000802
38.945000        0.995539        0.000801
38.950000        0.995543        0.000801
38.955000        0.995547        0.000800
38.960000        0.995551        0.000800
38.965000        0.995555        0.000799
38.970000        0.995559        0.000799
38.975000        0.995563        0.000798
38.980000        0.995567        0.000797
38.985000        0.995571        0.000797
38.990000        0.995575        0.000796
38.995000        0.995579        0.000796
39.000000        0.995583        0.000795
39.005000        0.995587        0.000795
39.010000        0.995591        0.000794
39.015000        0.995595        0.000793
39.020000        0.995599        0.000793
39.025000        0.995603        0.000792
39.030000        0.995607        0.000792
39.035000        0.995610        0.000791
39.040000        0.995614        0.000791
39.045000        0.995618        0.000790
39.050000        0.995622        0.000790
39.055000        0.995626        0.000789
39.060000        0.995630        0.000788
39.065000        0.995634        0.000788
39.070000        0.995638        0.000787
39.075000        0.995642        0.000787
39.080000        0.995646        0.000786
39.085000        0.995650        0.000786
39.090000        0.995654        0.000785
39.095000        0.995658        0.000785
39.100000        0.995662        0.000784
39.105000        0.995666        0.000783
39.110000        0.995669        0.000783
39.115000        0.995673        0.000782
39.120000        0.995677        0.000782
39.125000        0.995681        0.000781
39.130000        0.995685        0.000781
39.135000        0.995689        0.000780
39.140000        0.995693        0.000780
39.145000        0.995697        0.000779
39.150000        0.995701        0.000778
39.155000        0.995705        0.000778
39.160000        0.995708        0.000777
39.165000        0.995712        0.000777
39.170000        0.995716        0.000776
39.175000        0.995720        0.000776
39.180000        0.995724        0.000775
39.185000        0.995728        0.000775
39.190000        0.995732        0.000774
39.195000        0.995736        0.000773
39.200000        0.995739        0.000773
39.205000        0.995743        0.000772
39.210000        0.995747        0.000772
39.215000        0.995751        0.000771
39.220000        0.995755        0.000771
39.225000        0.995759        0.000770
39.230000        0.995763        0.000770
39.235000        0.995766        0.000769
39.240000        0.995770        0.000769
39.245000        0.995774        0.000768
39.250000        0.995778        0.000767
39.255000        0.995782        0.000767
39.260000        0.995786        0.000766
39.265000        0.995789        0.000766
39.270000        0.995793        0.000765
39.275000        0.995797        0.000765
39.280000        0.995801        0.000764
39.285000        0.995805        0.000764
39.290000        0.995809        0.000763
39.295000        0.995812        0.000763
39.300000        0.995816        0.000762
39.305000        0.995820        0.000761
39.310000        0.995824        0.000761
39.315000        0.995828        0.000760
39.320000        0.995831        0.000760
39.325000        0.995835        0.000759
39.330000        0.995839        0.000759
39.335000        0.995843        0.000758
39.340000        0.995847        0.000758
39.345000        0.995850        0.000757
39.350000        0.995854        0.000757
39.355000        0.995858        0.000756
39.360000        0.995862        0.000756
39.365000        0.995865        0.000755
39.370000        0.995869        0.000754
39.375000        0.995873        0.000754
39.380000        0.995877        0.000753
39.385000        0.995881        0.000753
39.390000        0.995884        0.000752
39.395000        0.995888        0.000752
39.400000        0.995892        0.000751
39.405000        0.995896        0.000751
39.410000        0.995899        0.000750
39.415000        0.995903        0.000750
39.420000        0.995907        0.000749
39.425000        0.995911        0.000749
39.430000        0.995914        0.000748
39.435000        0.995918        0.000748
39.440000        0.995922        0.000747
39.445000        0.995926        0.000746
39.450000        0.995929        0.000746
39.455000        0.995933        0.000745
39.460000        0.995937        0.000745
39.465000        0.995940        0.000744
39.470000        0.995944        0.000744
39.475000        0.995948        0.000743
39.480000        0.995952        0.000743
39.485000        0.995955        0.000742
39.490000        0.995959        0.000742
39.495000        0.995963        0.000741
39.500000        0.995966        0.000741
39.505000        0.995970        0.000740
39.510000        0.995974        0.000740
39.515000        0.995977        0.000739
39.520000        0.995981        0.000739
39.525000        0.995985        0.000738
39.530000        0.995989        0.000737
39.535000        0.995992        0.000737
39.540000        0.995996        0.000736
39.545000        0.996000        0.000736
39.550000        0.996003        0.000735
39.555000        0.996007        0.000735
39.560000        0.996011        0.000734
39.565000        0.996014        0.000734
39.570000        0.996018        0.000733
39.575000        0.996022        0.000733
39.580000        0.996025        0.000732
39.585000        0.996029        0.000732
39.590000        0.996033        0.000731
39.595000        0.996036        0.000731
39.600000        0.996040        0.000730
39.605000        0.996044        0.000730
39.610000        0.996047        0.000729
39.615000        0.996051        0.000729
39.620000        0.996054        0.000728
39.625000        0.996058        0.000728
39.630000        0.996062        0.000727
39.635000        0.996065        0.000727
39.640000        0.996069        0.000726
39.645000        0.996073        0.000726
39.650000        0.996076        0.000725
39.655000        0.996080        0.000725
39.660000        0.996084        0.000724
39.665000        0.996087        0.000723
39.670000        0.996091        0.000723
39.675000        0.996094        0.000722
39.680000        0.996098        0.000722
39.685000        0.996102        0.000721
39.690000        0.996105        0.000721
39.695000        0.996109        0.000720
39.700000        0.996112        0.000720
39.705000        0.996116        0.000719
39.710000        0.996120        0.000719
39.715000        0.996123        0.000718
39.720000        0.996127        0.000718
39.725000        0.996130        0.000717
39.730000        0.996134        0.000717
39.735000        0.996138        0.000716
39.740000        0.996141        0.000716
39.745000        0.996145        0.000715
39.750000        0.996148        0.000715
39.755000        0.996152        0.000714
39.760000        0.996155        0.000714
39.765000        0.996159        0.000713
39.770000        0.996163        0.000713
39.775000        0.996166        0.000712
39.780000        0.996170        0.000712
39.785000        0.996173        0.000711
39.790000        0.996177        0.000711
39.795000        0.996180        0.000710
39.800000        0.996184        0.000710
39.805000        0.996187        0.000709
39.810000        0.996191        0.000709
39.815000        0.996194        0.000708
39.820000        0.996198        0.000708
39.825000        0.996202        0.000707
39.830000        0.996205        0.000707
39.835000        0.996209        0.000706
39.840000        0.996212        0.000706
39.845000        0.996216        0.000705
39.850000        0.996219        0.000705
39.855000        0.996223        0.000704
39.860000        0.996226        0.000704
39.865000        0.996230        0.000703
39.870000        0.996233        0.000703
39.875000        0.996237        0.000702
39.880000        0.996240        0.000702
39.885000        0.996244        0.000701
39.890000        0.996247        0.000701
39.895000        0.996251        0.000700
39.900000        0.996254        0.000700
39.905000        0.996258        0.000699
39.910000        0.996261        0.000699
39.915000        0.996265        0.000698
39.920000        0.996268        0.000698
39.925000        0.996272        0.000697
39.930000        0.996275        0.000697
39.935000        0.996279        0.000696
39.940000        0.996282        0.000696
39.945000        0.996286        0.000695
39.950000        0.996289        0.000695
39.955000        0.996293        0.000694
39.960000        0.996296        0.000694
39.965000        0.996300        0.000693
39.970000        0.996303        0.000693
39.975000        0.996306        0.000692
39.980000        0.996310        0.000692
39.985000        0.996313        0.000691
39.990000        0.996317        0.000691
39.995000        0.996320        0.000690
40.000000        0.996324        0.000690
40.005000        0.996327        0.000689
40.010000        0.996331        0.000689
40.015000        0.996334        0.000688
40.020000        0.996338        0.000688
40.025000        0.996341        0.000687
40.030000        0.996344        0.000687
40.035000        0.996348        0.000686
40.040000        0.996351        0.000686
40.045000        0.996355        0.000685
40.050000        0.996358        0.000685
40.055000        0.996362        0.000684
40.060000        0.996365        0.000684
40.065000        0.996368        0.000683
40.070000        0.996372        0.000683
40.075000        0.996375        0.000683
40.080000        0.996379        0.000682
40.085000        0.996382        0.000682
40.090000        0.996385        0.000681
40.095000        0.996389        0.000681
40.100000        0.996392        0.000680
40.105000        0.996396        0.000680
40.110000        0.996399        0.000679
40.115000        0.996402        0.000679
40.120000        0.996406        0.000678
40.125000        0.996409        0.000678
40.130000        0.996413        0.000677
40.135000        0.996416        0.000677
40.140000        0.996419        0.000676
40.145000        0.996423        0.000676
40.150000        0.996426        0.000675
40.155000        0.996429        0.000675
40.160000        0.996433        0.000674
40.165000        0.996436        0.000674
40.170000        0.996440        0.000673
40.175000        0.996443        0.000673
40.180000        0.996446        0.000672
40.185000        0.996450        0.000672
40.190000        0.996453        0.000671
40.195000        0.996456        0.000671
40.200000        0.996460        0.000670
40.205000        0.996463        0.000670
40.210000        0.996466        0.000670
40.215000        0.996470        0.000669
40.220000        0.996473        0.000669
40.225000        0.996476        0.000668
40.230000        0.996480        0.000668
40.235000        0.996483        0.000667
40.240000        0.996486        0.000667
40.245000        0.996490        0.000666
40.250000        0.996493        0.000666
40.255000        0.996496        0.000665
40.260000        0.996500        0.000665
40.265000        0.996503        0.000664
40.270000        0.996506        0.000664
40.275000        0.996510        0.000663
40.280000        0.996513        0.000663
40.285000        0.996516        0.000662
40.290000        0.996520        0.000662
40.295000        0.996523        0.000662
40.300000        0.996526        0.000661
40.305000        0.996530        0.000661
40.310000        0.996533        0.000660
40.315000        0.996536        0.000660
40.320000        0.996539        0.000659
40.325000        0.996543        0.000659
40.330000        0.996546        0.000658
40.335000        0.996549        0.000658
40.340000        0.996553        0.000657
40.345000        0.996556        0.000657
40.350000        0.996559        0.000656
40.355000        0.996562        0.000656
40.360000        0.996566        0.000655
40.365000        0.996569        0.000655
40.370000        0.996572        0.000654
40.375000        0.996576        0.000654
40.380000        0.996579        0.000654
40.385000        0.996582        0.000653
40.390000        0.996585        0.000653
40.395000        0.996589        0.000652
40.400000        0.996592        0.000652
40.405000        0.996595        0.000651
40.410000        0.996598        0.000651
40.415000        0.996602        0.000650
40.420000        0.996605        0.000650
40.425000        0.996608        0.000649
40.430000        0.996611        0.000649
40.435000        0.996615        0.000648
40.440000        0.996618        0.000648
40.445000        0.996621        0.000648
40.450000        0.996624        0.000647
40.455000        0.996628        0.000647
40.460000        0.996631        0.000646
40.465000        0.996634        0.000646
40.470000        0.996637        0.000645
40.475000        0.996640        0.000645
40.480000        0.996644        0.000644
40.485000        0.996647        0.000644
40.490000        0.996650        0.000643
40.495000        0.996653        0.000643
40.500000        0.996657        0.000642
40.505000        0.996660        0.000642
40.510000        0.996663        0.000642
40.515000        0.996666        0.000641
40.520000        0.996669        0.000641
40.525000        0.996673        0.000640
40.530000        0.996676        0.000640
40.535000        0.996679        0.000639
40.540000        0.996682        0.000639
40.545000        0.996685        0.000638
40.550000        0.996689        0.000638
40.555000        0.996692        0.000637
40.560000        0.996695        0.000637
40.565000        0.996698        0.000637
40.570000        0.996701        0.000636
40.575000        0.996704        0.000636
40.580000        0.996708        0.000635
40.585000        0.996711        0.000635
40.590000        0.996714        0.000634
40.595000        0.996717        0.000634
40.600000        0.996720        0.000633
40.605000        0.996724        0.000633
40.610000        0.996727        0.000633
40.615000        0.996730        0.000632
40.620000        0.996733        0.000632
40.625000        0.996736        0.000631
40.630000        0.996739        0.000631
40.635000        0.996742        0.000630
40.640000        0.996746        0.000630
40.645000        0.996749        0.000629
40.650000        0.996752        0.000629
40.655000        0.996755        0.000628
40.660000        0.996758        0.000628
40.665000        0.996761        0.000628
40.670000        0.996764        0.000627
40.675000        0.996768        0.000627
40.680000        0.996771        0.000626
40.685000        0.996774        0.000626
40.690000        0.996777        0.000625
40.695000        0.996780        0.000625
40.700000        0.996783        0.000624
40.705000        0.996786        0.000624
40.710000        0.996789        0.000624
40.715000        0.996793        0.000623
40.720000        0.996796        0.000623
40.725000        0.996799        0.000622
